0.010028653295128948 0.999981995236454
0.03295128939828079 0.999940841491206
0.0601719197707736 0.999891971418724
0.10028653295128934 0.9980246202280947
0.1504297994269341 0.9907532678645836
0.21919770773638966 0.9816531459466133
0.27220630372492827 0.9707859850920558
0.32808022922636104 0.9563230157464518
0.3939828080229226 0.9346607130915208
0.45272206303724927 0.9112159388455346
0.497134670487106 0.8931828820996641
0.5429799426934097 0.8679659246989346
0.5830945558739254 0.8463499200074077
0.6146131805157591 0.8247493479703487
0.6461318051575929 0.8013534437968446
0.6733524355300857 0.7797605880870196
0.7148997134670486 0.7437793541948527
0.7535816618911174 0.7060079323843966
0.7893982808022921 0.6628556583827607
0.8180515759312319 0.6268975734722959
0.8538681948424067 0.576563970924879
0.8839541547277934 0.5244453246773291
0.9140401146131802 0.46155468561110735
0.9369627507163323 0.4022675713631665
0.961318051575931 0.3214338993688044
0.977077363896848 0.2549783171204725
0.9871060171919768 0.1975096839906787
0.992836676217765 0.14543476359745477
0.9957020057306589 0.0987509838317222
0.9985673352435529 0.04847653979309974
1 0.010771992818671583
